"","Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","DTIRatio","HasMortgage","HasDependents","HasCoSigner","Default","edBachelor.s","edHigh.School","edMaster.s","edPhD","emptypeFull.time","emptypePart.time","emptypeSelf.employed","emptypeUnemployed","maritalDivorced","maritalMarried","maritalSingle","loanpurpAuto","loanpurpBusiness","loanpurpEducation","loanpurpHome","loanpurpOther"
"179439",48,25553,25061,611,43,2,18.7,48,0.33,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"11568",69,130634,175924,517,68,1,9.54,24,0.31,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"124925",26,96750,55192,625,88,3,21.36,36,0.81,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"39569",46,67090,205135,739,15,4,16.87,60,0.79,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"2373",35,16344,166771,436,85,1,14.91,48,0.89,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"72444",35,19915,232831,733,68,4,23.45,36,0.86,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"71200",44,106585,208214,804,38,4,7.17,36,0.75,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"166447",25,107381,212852,462,61,1,18.4,36,0.73,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"167773",55,17628,114081,307,52,1,21.24,60,0.64,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"40780",22,91796,233570,440,60,4,24.99,24,0.86,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"246299",64,17981,237678,489,70,2,17.81,60,0.31,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"76395",45,57742,173628,598,9,3,22.54,12,0.12,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"4961",23,31313,233226,827,18,3,8.9,24,0.3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"214631",25,17507,150702,438,57,1,7.64,48,0.63,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"90679",43,55904,31079,602,10,3,8.87,48,0.82,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"68509",32,40724,226098,589,67,2,15.48,60,0.27,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
"160409",35,131525,234935,811,43,4,23.52,12,0.79,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
"122827",61,106734,157446,797,105,2,24.27,36,0.76,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"202990",31,32749,122755,458,64,4,10.68,48,0.86,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
"202297",20,73357,147649,567,28,4,15.34,48,0.5,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"148634",44,40275,232551,740,39,4,22.62,60,0.13,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"146093",44,42538,244446,795,100,3,11.29,36,0.83,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"108841",39,55234,181806,566,30,3,23.23,36,0.14,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"62712",24,100569,242199,370,9,1,21.01,60,0.28,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"96247",47,17424,205827,640,35,3,19.08,36,0.35,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"89431",27,36159,248867,352,86,2,11.51,48,0.86,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"128816",68,81304,116631,637,116,3,22.08,48,0.31,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"143976",30,36263,122400,591,11,1,22.98,24,0.33,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"32319",28,53308,165756,600,90,3,7,12,0.63,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"80591",26,88392,185281,785,12,3,11.59,36,0.47,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
"135928",56,77234,200632,641,20,4,8.82,12,0.77,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"212345",26,15747,202005,586,22,1,12.86,48,0.13,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"171746",20,51564,124987,614,11,1,23.82,48,0.28,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"123515",53,103772,136885,699,66,1,19.38,60,0.8,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"197895",24,43507,209544,398,107,2,22.03,24,0.24,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"175522",21,16908,220366,771,118,4,16.36,48,0.87,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
"158498",52,54166,183810,437,86,4,23.81,12,0.75,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
"75903",24,18991,122060,396,10,1,6.63,36,0.13,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"59643",32,36792,226356,651,25,3,18.56,24,0.8,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"174072",28,45845,133305,778,110,4,16.86,12,0.3,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
"14141",22,122085,113836,816,81,1,11.87,12,0.14,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"112651",30,58573,214607,618,80,1,16.37,24,0.73,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"78798",64,102614,246431,714,16,4,18.42,36,0.64,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"113568",21,146183,155838,305,106,4,19.73,60,0.28,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"205476",18,145349,203127,337,51,3,9.82,24,0.25,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
"30712",40,17516,204172,661,60,2,23.68,36,0.68,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
"167933",51,144426,87381,665,25,4,23.88,48,0.49,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"31231",61,28868,109768,709,98,1,21.97,12,0.65,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
"241461",57,76988,67749,339,9,2,20.02,48,0.88,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"72580",44,25206,134198,735,82,2,14.8,24,0.7,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
"8998",19,51226,178891,438,108,4,12.59,24,0.65,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
"190799",34,19696,55647,676,54,4,18.92,48,0.16,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"147317",34,20293,216653,464,87,2,8.7,36,0.1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"32182",20,90412,114485,476,18,3,16.38,60,0.41,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"156572",31,56703,12711,757,7,4,22.32,48,0.2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"31077",68,111746,183562,527,33,4,21.18,24,0.88,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"234305",23,63870,200685,415,44,1,15.31,12,0.79,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"171281",20,99073,234573,574,45,4,20.88,24,0.81,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"47202",43,138784,178893,347,4,4,24.84,36,0.16,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"14848",30,85285,61741,633,34,2,9.99,36,0.15,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
"190199",42,96259,194074,594,21,2,6.11,12,0.8,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"83343",34,136707,25468,348,3,1,15.75,12,0.23,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"147841",21,120345,180845,376,37,2,23.09,48,0.23,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"35001",32,109002,137719,456,17,3,3.02,24,0.66,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"219374",24,97533,8345,527,91,4,24.42,60,0.8,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"140090",24,95485,123927,688,89,4,24.52,48,0.51,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
"76663",24,76583,176800,682,19,2,24.55,48,0.23,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"96912",30,79353,213570,655,108,1,17.82,36,0.88,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"149269",61,58817,98542,359,93,4,16.89,48,0.27,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"164051",43,115984,63407,842,103,4,10.52,36,0.57,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"88452",49,27692,52436,819,70,4,20.94,60,0.36,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"34258",30,15203,73859,848,51,4,8.99,36,0.66,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"195492",39,40405,138159,315,2,3,17.97,36,0.51,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"87744",49,111565,103383,675,29,4,13.96,24,0.13,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"7028",56,33173,26270,463,68,4,21.28,36,0.48,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"43294",26,46896,14099,649,16,2,2.49,12,0.13,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"21872",24,26880,215257,578,1,2,22.34,60,0.58,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"1077",55,129587,206917,709,111,3,22.75,24,0.34,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
"105791",36,130381,145648,699,51,4,16.71,60,0.51,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"160051",20,42559,122245,593,12,2,15.19,48,0.28,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"175140",28,86940,140999,580,81,4,17.33,12,0.61,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"34692",21,61349,207027,732,54,1,24.5,36,0.19,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"15628",27,114111,22875,373,31,2,10.1,36,0.88,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"31269",21,42930,132882,781,89,4,24.24,48,0.4,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"87209",36,66245,130408,832,66,3,16.19,60,0.25,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"246113",51,21667,152754,661,41,2,11.78,12,0.56,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"79290",31,36777,191718,455,79,2,22.92,48,0.33,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"150820",28,66620,191877,645,49,1,21.12,36,0.35,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"161145",25,18826,243279,335,34,3,13.84,36,0.43,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"127049",40,86834,171056,415,80,4,15.79,24,0.63,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
"196368",30,147542,133655,819,87,4,19.82,12,0.44,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"216292",60,75746,248547,303,52,2,24.97,24,0.35,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
"86017",23,87858,112671,778,44,4,23.67,12,0.49,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
"117681",30,118224,47938,383,88,2,2.94,60,0.87,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"46937",35,105725,148867,362,24,2,12.31,60,0.5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"207517",19,59163,92601,363,11,3,14.99,36,0.89,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"149270",42,54678,158492,563,68,4,7.25,60,0.52,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"64392",44,132345,184045,505,76,4,11.05,36,0.76,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"111610",24,58522,75897,672,26,1,22.23,24,0.64,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"211651",23,53582,238205,603,33,1,21.38,60,0.43,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"99902",31,77103,45063,539,23,3,24.21,36,0.16,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
"120675",29,130130,125434,449,55,3,6.72,24,0.21,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"191919",49,29781,203441,469,28,1,8.67,48,0.41,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"9976",34,96343,133879,360,62,2,13.92,48,0.62,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"191126",43,67261,223238,314,90,1,23.33,48,0.52,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"32401",66,87144,50071,624,18,2,21.03,24,0.14,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"8509",22,63057,61167,629,112,2,23.48,60,0.77,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
"68428",66,121543,170152,753,51,4,2.47,24,0.61,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"38528",30,56130,186066,683,96,2,16.59,36,0.16,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"197507",20,24253,172527,413,61,3,20.86,48,0.55,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
"164409",34,35630,178344,350,33,3,23.72,24,0.78,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"159729",27,125102,244980,327,59,4,18.44,48,0.58,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"181278",31,64080,63254,428,86,1,5.78,60,0.32,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"189277",24,90990,207710,720,51,3,13.33,48,0.43,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"243053",50,57374,206328,772,40,4,6.81,24,0.83,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"240996",42,139008,177336,587,17,2,12.59,36,0.23,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
"49194",67,37628,245187,527,31,3,8.39,48,0.35,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"49348",41,66624,247163,372,75,1,20.18,24,0.22,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
"122329",24,121898,148827,573,26,3,9.39,60,0.18,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
"181697",23,67976,169369,730,35,3,15.88,36,0.61,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"34519",21,125118,160544,494,113,3,23.93,36,0.89,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"248846",35,89898,84592,339,5,1,14.59,48,0.15,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"61256",29,24546,238926,565,101,3,24.26,60,0.21,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"57749",28,29059,119874,415,28,3,18.66,24,0.48,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
"50825",58,49917,137013,591,79,3,22.57,48,0.35,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"214106",33,51023,33125,304,100,2,7.5,12,0.1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"129153",33,105784,5760,722,91,2,6.4,60,0.15,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"234498",28,15925,241454,689,86,4,7.61,60,0.51,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"88419",38,29420,162477,304,94,4,19.66,24,0.47,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"33871",26,108988,190723,778,73,4,22.59,36,0.57,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"231489",23,35117,241219,694,81,4,11.17,36,0.41,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"138195",18,42139,85887,705,101,2,20.04,60,0.65,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
"28761",20,31960,201252,486,23,2,4.04,48,0.62,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
"217490",52,139975,175812,587,58,2,22.37,60,0.43,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"201360",50,23163,60425,526,87,2,24.26,36,0.43,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"51411",40,30560,185771,771,20,4,5.75,48,0.55,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"167432",36,30897,242598,341,32,4,12.89,36,0.22,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"171152",29,101176,209608,773,37,2,24.02,36,0.47,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"145661",46,47953,176092,640,3,4,3.62,12,0.89,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"254799",39,66438,232724,532,5,2,8.96,24,0.26,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
"7374",19,136572,35526,745,32,3,22.85,12,0.53,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"7775",39,94557,178708,704,15,3,14.85,12,0.11,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"200805",36,19007,94725,597,88,3,23.54,24,0.62,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"112550",27,89527,189534,747,58,2,16.29,24,0.79,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
"77274",41,73149,237355,488,79,2,16.74,36,0.37,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"220281",37,68765,15317,721,8,4,24.65,48,0.64,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
"30717",32,44586,106769,833,18,1,5.85,48,0.78,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"45906",23,135586,88501,586,13,3,11.28,48,0.77,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"63219",27,83594,151407,505,63,3,9.36,36,0.57,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"38702",64,56977,95381,538,19,3,21.78,36,0.22,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"183454",32,35532,146449,837,5,4,19.93,12,0.35,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"83430",19,84670,13774,515,67,3,4.66,48,0.67,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"213159",56,69782,217246,460,72,2,19.47,24,0.69,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"72097",49,20873,244674,637,37,3,10.22,60,0.27,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"39368",23,55764,248390,777,114,3,16.99,48,0.57,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
"142455",38,71525,19343,536,93,4,21.21,48,0.45,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"124239",35,21291,189092,355,89,4,19.92,60,0.72,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"96542",26,115148,65227,315,61,3,17.22,12,0.67,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"49219",23,92989,156962,301,110,2,24.86,36,0.84,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"177972",21,142658,85558,559,59,3,11.06,12,0.23,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"150674",20,126641,199695,317,13,2,6.62,36,0.13,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"68750",24,136421,177842,690,56,2,18.49,60,0.35,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"216612",30,93246,50515,704,44,4,19.98,60,0.71,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
"108603",49,69456,247811,431,79,3,8.12,12,0.36,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"42912",56,69189,237480,843,48,4,21.25,60,0.71,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"37334",24,40434,120629,467,90,3,15.12,12,0.81,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"3424",54,29489,150125,781,67,2,20.15,60,0.77,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"7050",37,128491,123309,560,41,2,8.66,12,0.25,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"176679",18,50600,239283,832,23,3,7.37,12,0.53,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"72782",51,26477,170389,333,8,2,17.94,12,0.71,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"60211",44,20426,228080,768,24,2,21.19,24,0.73,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"7557",31,112757,23435,565,14,1,13.45,48,0.8,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"46185",44,128124,232592,316,51,1,7.47,36,0.27,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"144012",20,125901,217131,710,17,2,21.35,12,0.81,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"203272",22,136650,145325,371,96,3,23.86,24,0.4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"102960",41,44488,241179,367,50,1,18.8,48,0.58,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
"119283",29,67367,200876,656,87,2,19.13,36,0.48,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"226128",43,69658,145538,504,69,3,10.08,36,0.2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"177590",58,23563,207378,635,77,3,17.71,36,0.14,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"253897",45,96211,51468,496,43,3,8.37,36,0.45,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"39761",41,147407,125793,675,109,4,15.7,24,0.48,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"49802",64,84028,95283,369,56,3,21.58,12,0.75,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"25564",32,50345,107703,834,83,1,19.33,36,0.64,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"112664",19,106700,152138,725,16,3,13.81,36,0.65,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"49887",19,137139,54725,406,44,2,2.2,12,0.45,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"115776",33,139302,38984,712,99,3,20.35,36,0.74,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"67211",61,130897,93119,548,82,3,15.55,60,0.67,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"133251",50,15277,226365,690,10,4,23.8,24,0.29,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"52637",24,30371,51870,469,111,2,4.8,36,0.23,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"247014",25,22437,204040,655,20,2,11.4,24,0.12,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"126143",30,105325,39470,407,34,4,16.01,24,0.57,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"64301",26,89064,173968,362,33,2,12.98,12,0.53,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"8207",35,30981,34026,823,13,2,24,24,0.67,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"85168",50,53235,183353,672,43,1,23.36,36,0.44,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"87583",21,98677,221809,456,47,4,17.41,60,0.37,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"164926",55,88706,68709,595,60,3,13.5,60,0.78,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"84517",23,26912,125294,379,17,3,22.18,24,0.64,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"100304",25,107320,51256,833,17,4,3.8,48,0.6,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"167730",68,77993,21971,583,18,1,3.87,60,0.12,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"237970",32,80755,246367,367,52,4,23.93,60,0.11,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"23708",63,60144,233741,791,81,3,14.02,36,0.3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"109772",23,84888,132684,469,62,4,13.08,60,0.31,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
