"","Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","DTIRatio","HasMortgage","HasDependents","HasCoSigner","Default","edBachelor.s","edHigh.School","edMaster.s","edPhD","emptypeFull.time","emptypePart.time","emptypeSelf.employed","emptypeUnemployed","maritalDivorced","maritalMarried","maritalSingle","loanpurpAuto","loanpurpBusiness","loanpurpEducation","loanpurpHome","loanpurpOther"
"32100",48,114681,129609,574,17,2,15.99,36,0.47,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"142136",27,24169,176758,704,15,1,6.4,60,0.87,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"169244",35,19525,82566,397,64,4,16.07,36,0.13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"240779",23,108764,17326,809,68,2,20.75,60,0.36,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"203361",66,94027,170812,501,34,1,7.56,36,0.16,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"152549",62,73218,20273,844,11,1,20.61,48,0.24,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"44334",59,39726,224108,615,22,3,17.85,36,0.37,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"158471",59,30688,163029,498,45,2,13.08,12,0.71,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"173263",58,147879,157322,544,49,2,21.97,24,0.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"131284",25,143151,169890,611,62,2,9.99,24,0.44,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"215525",67,56059,65612,381,15,2,13.67,60,0.58,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
"195912",44,130122,223368,799,32,2,16.51,60,0.76,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
"134276",58,90765,217322,794,93,3,20.38,24,0.34,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"245147",44,63272,206360,642,35,4,15.59,48,0.85,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"168098",54,39199,102524,606,82,4,10.56,48,0.31,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"146910",19,69754,169698,840,61,1,21.05,12,0.74,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"147628",34,143045,160016,523,42,1,19.23,24,0.19,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
"56053",23,54967,206525,471,61,2,9.49,36,0.8,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"68031",56,132856,40751,616,66,1,9.97,48,0.31,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"8509",22,63057,61167,629,112,2,23.48,60,0.77,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
"13429",35,80251,148177,333,99,2,14.76,48,0.39,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"184037",66,26243,41530,843,110,4,17.26,24,0.22,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"65394",66,138649,240484,370,37,2,10.01,24,0.37,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"85156",32,89621,82130,679,22,3,18.16,60,0.4,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"128179",62,95314,118219,588,79,2,4.9,60,0.18,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"170228",30,20749,116578,756,72,1,19.13,36,0.25,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"162558",60,61014,202011,410,62,1,12.46,24,0.45,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"169351",67,64044,145535,309,38,1,9.31,12,0.78,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"128530",18,134601,154787,719,114,2,6.52,48,0.3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"254938",53,59556,225891,430,5,4,11.83,60,0.34,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"28848",36,36688,115828,731,18,2,6.1,24,0.43,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"235275",20,37867,20463,366,9,4,20.22,48,0.57,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"246976",51,76853,99069,304,79,2,17.67,36,0.24,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"67551",64,111510,108119,531,99,2,11.05,60,0.84,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"151746",49,111979,129651,751,75,2,13.36,12,0.26,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"227823",19,71423,40127,480,114,3,20.63,12,0.23,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"102570",29,48398,69561,733,21,1,16.54,60,0.86,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
"47054",22,117139,31195,832,66,1,18.44,12,0.19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"50154",39,21242,230674,497,10,1,19.93,36,0.64,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"168976",62,127530,183777,300,77,4,6.33,12,0.73,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"65234",36,56181,125596,652,11,2,11.87,24,0.45,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"24257",23,39351,98266,419,113,2,16.86,12,0.6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
"11635",35,78770,157931,646,99,3,14.94,12,0.56,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
"185850",33,62887,16266,424,97,4,2.09,36,0.89,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"133859",50,60961,133806,303,42,3,6.89,24,0.1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"50312",65,83610,104283,333,12,4,4.27,12,0.57,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"50515",50,106385,18738,517,42,2,22.36,24,0.37,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"150598",65,116802,83220,552,30,4,13.97,24,0.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"130713",46,17346,173420,730,85,3,9.52,36,0.23,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
"212889",69,135768,81264,623,105,3,20.35,36,0.79,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"31330",37,59038,191424,722,49,2,12.68,48,0.27,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"48987",37,16434,5878,675,116,4,13.94,48,0.87,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"180926",27,16450,128338,737,50,2,10.19,12,0.89,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
"218220",53,21158,157144,383,74,4,12.68,24,0.36,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"90832",30,114358,183115,323,13,2,10.91,12,0.73,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"209567",60,42828,238308,627,72,4,5.86,12,0.82,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"251715",19,147902,83503,809,57,2,20.23,12,0.78,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"136012",37,23353,136299,565,88,2,24.58,48,0.74,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"188971",39,41665,224664,599,22,2,17.45,48,0.44,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"98325",57,131100,33266,470,117,2,11.52,60,0.88,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
"111834",36,37645,6901,458,50,4,8.09,24,0.85,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"122763",19,106433,122601,491,105,4,24.55,24,0.75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"42637",25,141184,180995,444,104,3,4.34,36,0.84,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
"110324",26,41254,199682,535,49,4,24.9,12,0.42,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"113179",42,71364,25100,740,102,4,17.88,12,0.4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"149240",66,18297,53020,438,50,3,11.45,60,0.44,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"36263",55,54219,103384,354,46,1,12.78,60,0.81,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"74928",18,24032,83246,716,32,4,18.46,24,0.77,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"111339",61,99683,80958,607,35,4,7.35,24,0.85,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"33616",48,55162,170180,806,66,4,12.19,36,0.63,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"242925",42,82997,127449,583,94,4,7.15,36,0.52,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"251991",41,30694,227533,841,111,1,22.84,12,0.63,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
"208888",38,108935,40253,417,88,4,10.04,24,0.13,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"90498",48,115764,173911,436,107,2,15.87,36,0.42,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"102594",36,86499,47547,440,97,4,7.63,36,0.12,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"253399",22,108598,205707,800,23,2,21.13,48,0.18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"218012",49,111528,31041,728,7,2,9.73,12,0.34,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
"67240",36,58425,101400,783,33,2,8.48,24,0.52,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"152964",54,73893,149483,363,38,2,15.04,24,0.79,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"66607",60,79404,186977,734,31,3,23.88,60,0.87,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"210748",65,118303,222904,640,41,2,9.46,36,0.79,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"222338",44,71599,244035,549,34,1,21.9,36,0.84,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
"207914",33,112770,94618,692,48,4,18.82,36,0.89,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"39723",37,24979,60806,657,67,1,18.05,60,0.76,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
"119689",32,60189,86103,333,49,3,7.98,12,0.79,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"189822",66,74159,189593,626,57,2,5.53,24,0.89,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"244825",54,91540,14354,477,31,3,9.55,12,0.53,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"158080",40,38219,20423,754,104,2,12.69,60,0.12,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"128241",25,41017,159748,492,97,2,17.53,24,0.46,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"171657",53,119889,55091,513,74,2,6.31,36,0.18,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"38712",36,86528,150892,837,28,4,3.28,60,0.43,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"94448",25,123582,135248,735,107,4,17.03,12,0.86,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"43943",22,90081,194678,406,36,1,3.71,36,0.68,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"245082",18,82700,181751,365,113,3,3.79,48,0.42,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
"130739",51,64424,81492,423,50,4,15.56,12,0.69,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"146982",50,120582,184752,647,58,1,5.2,60,0.65,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"5523",20,73180,93501,556,84,3,7.49,36,0.19,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"18004",20,46956,201113,314,9,3,6.28,60,0.33,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"223193",58,60402,154176,301,77,1,5.03,48,0.27,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"186254",62,60441,246190,350,44,2,3.38,12,0.88,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"219472",46,37267,224033,487,49,3,20.91,24,0.43,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"143870",62,46043,54701,808,38,1,24.64,12,0.85,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"207663",22,136525,38739,437,117,4,13.26,12,0.71,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
"178164",49,33963,123757,628,96,1,18.77,12,0.16,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"16692",38,92995,212076,704,20,1,16.61,60,0.9,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"191129",21,84747,182796,794,52,1,12.54,60,0.9,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"242414",48,137227,137742,782,89,3,8.55,60,0.44,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"206869",66,103442,163489,550,107,4,21.56,24,0.59,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"168125",45,113546,7256,432,8,4,14.17,48,0.25,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"58238",69,51955,92802,336,59,3,18.99,48,0.29,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
"222196",25,81530,105489,498,17,1,23.21,48,0.19,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"138330",62,40914,213949,583,7,2,14.26,60,0.27,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"147264",59,46101,32577,526,75,1,10.14,12,0.78,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
"225345",63,79662,22671,728,32,3,17.34,24,0.73,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"76718",24,93309,32155,698,37,1,11.16,24,0.79,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"3628",20,133449,96881,427,21,4,9.47,60,0.57,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"29359",36,140318,189331,729,106,4,15.55,12,0.28,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"112374",61,106369,103349,431,95,4,12.87,36,0.76,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"131662",42,144314,232550,691,77,1,6.29,24,0.46,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"11132",52,54242,191950,404,28,3,23.9,12,0.48,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"215016",54,116314,188330,667,112,1,22.35,36,0.64,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"80260",46,90714,219987,425,108,2,20.24,12,0.7,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"231062",63,73582,132651,512,49,2,23.82,48,0.29,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"8963",50,40362,210702,645,15,3,9.06,60,0.6,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"194049",38,147881,180697,624,102,4,10.66,60,0.89,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
"10752",60,47936,123308,636,89,1,7.17,60,0.8,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
"230334",36,90695,120413,513,22,3,18.7,12,0.65,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"218517",47,25230,94863,631,73,1,20.47,48,0.73,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"118131",32,123430,214579,656,28,2,4.03,36,0.67,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"197510",52,100912,62449,396,56,2,15.87,24,0.12,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"249007",68,107643,113838,523,103,3,23.22,12,0.2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"44245",56,112553,16714,806,66,2,2.34,24,0.59,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"162640",23,92299,87311,606,98,1,4.28,36,0.69,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
"106592",28,48697,51189,495,28,2,14.29,12,0.39,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"78541",59,142020,166277,602,106,2,20.17,24,0.69,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"254555",46,135415,235689,633,104,4,2.97,60,0.82,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"60864",34,75149,17285,407,83,3,3.34,36,0.53,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
"62000",25,47604,224167,557,55,4,18.89,60,0.3,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"58905",18,96078,123813,317,38,2,20.3,48,0.83,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"149949",59,124209,179011,403,51,3,12.71,36,0.22,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"64242",65,126498,167650,300,107,1,4.79,60,0.65,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"46521",50,44832,148324,752,35,2,12.53,36,0.61,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"22298",60,29697,65706,316,112,3,5.02,12,0.27,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"207994",60,113919,236199,546,90,1,9.82,12,0.84,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
"193927",58,74722,83401,845,13,2,8.45,36,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"80599",65,33730,229522,786,111,1,3.71,12,0.51,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"141190",66,147328,34340,566,22,3,16.09,48,0.76,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
"38164",37,106049,108183,423,53,4,14.7,12,0.44,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
"21855",67,83808,14293,398,58,4,10.28,12,0.57,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
"220360",24,58208,120192,734,29,1,8.5,12,0.88,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"137606",31,33299,217317,347,4,2,12.19,60,0.1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"180139",67,115736,20084,805,19,3,20.11,24,0.85,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"112939",67,23950,137850,719,1,2,19.43,12,0.62,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
"229140",35,43817,58328,460,40,3,18.54,12,0.76,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"91731",22,70428,107946,512,100,2,6.77,24,0.1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"123399",35,43604,45177,715,31,2,23.65,12,0.15,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"130626",50,71122,8015,312,115,4,12.27,12,0.47,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"18270",24,43542,158953,445,112,4,10.98,48,0.2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"212193",40,107631,224482,836,42,4,20.38,36,0.32,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"92180",22,140522,188439,603,37,3,17.81,48,0.86,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
"40969",67,67459,178504,489,112,4,16.99,36,0.81,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"38287",55,43796,65422,772,93,3,9.7,60,0.17,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6626",39,33331,188921,465,92,3,13.91,12,0.21,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"193782",43,57116,234895,811,108,4,16.17,48,0.48,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"170597",43,127170,120236,632,72,2,23.16,60,0.49,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"29464",57,60840,235676,789,71,4,15.07,36,0.84,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"184986",37,70382,22392,739,108,3,5.58,12,0.67,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"93720",55,68719,236216,630,44,1,8.82,60,0.68,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"53075",48,142600,152532,535,47,1,14.33,12,0.71,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"222699",60,112636,29283,347,51,4,23.74,24,0.7,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"199052",53,148300,110644,381,77,1,15.03,36,0.51,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
"99179",55,147618,245917,613,43,2,10.77,36,0.11,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
"98777",46,99609,40229,569,34,2,3.23,60,0.13,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"165041",57,145191,202510,527,114,4,22.27,48,0.56,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"238348",52,44724,249843,781,70,4,24.52,48,0.84,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"68656",46,53533,103369,305,84,2,24.34,36,0.32,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"23434",20,88610,42555,778,82,1,13.7,36,0.48,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
"230362",23,97621,160338,430,74,1,22.11,12,0.63,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"55638",27,23819,223665,526,81,1,9.56,24,0.25,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"145301",33,108148,8617,746,27,4,4.3,48,0.5,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"8906",55,149997,112151,466,102,1,10.29,48,0.77,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"194721",67,142419,157266,547,88,2,10.25,36,0.11,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"174989",68,125798,138526,421,107,2,13.1,36,0.83,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"167660",60,69770,126707,538,56,2,23.71,48,0.1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"168837",33,46943,220761,785,30,1,5.07,36,0.2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"36761",47,124646,74850,775,31,1,24.96,60,0.11,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"38731",51,110910,208124,714,95,3,9.77,36,0.19,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
"246952",35,52963,83528,626,52,4,14.77,12,0.7,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
"139898",58,38512,96739,563,43,2,15.78,24,0.19,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"119534",51,143765,136664,426,39,3,21.46,24,0.26,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
"192995",50,123879,80565,590,71,4,13.57,60,0.6,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"137574",63,38036,137496,369,96,4,6.46,36,0.52,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
"168272",24,89129,178308,823,28,2,15.18,24,0.38,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"170804",59,77735,129262,458,47,1,13.66,36,0.22,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
"34212",44,119311,39448,475,110,1,22.12,48,0.23,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
"194156",36,46988,233893,672,47,2,16.79,60,0.13,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"240272",20,38585,68876,590,73,2,12.45,24,0.13,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"100959",20,80534,84932,514,7,2,17.4,12,0.2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"243208",39,122418,133639,566,87,1,24.4,24,0.57,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"180564",25,109899,240495,562,96,3,6.48,48,0.51,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"254533",61,117145,182953,788,55,4,20.14,48,0.32,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
"51726",47,33580,153171,479,75,2,10.11,48,0.77,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
